"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Negative feedback from users: Hide","Negative feedback from users: Hide all","Seconds viewed","Average Seconds viewed","Ad CPM (USD)","Ad impressions","Estimated earnings (USD)"
122151826292654483,61569634500241,"Juan365 Live Stream","Followers check! 👀 Kumusta na kayo, Juankada? Let’s make today fun!
Comment your Game ID and say “Present!” ✅

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/17/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid025xuFZKZhzHm7acabMyyFYvt8yRwKRP8t9dqqk6LZ6LgE8K99hAGtyBNe6M5Gqzril,0,0,Photos,,,,,Lifetime,1909,906,250,118,101,31,144,136,8,,,,,,,,
1399473931616618,61569634500241,"Juan365 Live Stream","Let’s go live Juankada!","Let’s go live Juankada! Kulitan + chikahan with your fave Juana Babes @[61580361006776:2048:Juana Babe Sena] and @[61580337497087:2048:Juana Babe Ashley] tara na! 🔥😎

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",7488,"11/16/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1399473931616618/,0,0,Live,,,,,Lifetime,9134,8514,5728,1470,3007,1251,672,672,,,,,428427.777,61.388,0,0,
122151797678654483,61569634500241,"Juan365 Live Stream","""You’ll always be a part of me ✨
And I’m part of you indefinitely.”

Catch more moments like this on Juan365 Livestream 🎥

#juanababes #juan365livestream #juan365 #juan36 #AllInJuanSaSaya","""You’ll always be a part of me ✨
And I’m part of you indefinitely.”

Catch more moments like this on Juan365 Livestream 🎥

#juanababes #juan365livestream #juan365 #juan36 #AllInJuanSaSaya",15,"11/16/2025 22:00",N/A,https://www.facebook.com/reel/1268072112033308/,1,0,Reels,,,,,Lifetime,1276,658,139,91,33,15,41,41,,,,,7620.007,7.635,,0,0
122151792938654483,61569634500241,"Juan365 Live Stream","Monday holds endless potential—grab it! Sobrang daming opportunities ang naghihintay para sa’yo, Juankada!💪🌞

#juanababes #juan365livestream #juan365",,0,"11/16/2025 20:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid032QVZ9paQ6gQCGPMTfu7SN5Vzkmc8QAmT72HF9UR7PT2DcgQpZrCD3MeDUvBsQEcTl,0,0,Photos,,,,,Lifetime,1457,719,162,97,47,18,45,42,3,,,,,,,,
122151786212654483,61569634500241,"Juan365 Live Stream","Tawagin na ang buong tropa—mas masaya ‘pag sama-sama ang JUANKADA! 💛🎥

📣 3:30 LIVE! Juana Babe Sena | Juana Babe Ashley  

#juanababes #juan365livestream #juan365 #juan36 #AllInJuanSaSaya",,0,"11/16/2025 18:08",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0rDT2KSVP2zLGRg1JG7d1DgjFz49HnncH44oPk4zeSJaXvKcVXrULJ3jhdyffwu45l,0,0,Photos,,,,,Lifetime,2595,1155,216,141,54,21,82,72,10,,,,,,,,
122151756296654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/16/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02CKp8fw4Q2HGsjn8Wjtqv6A5wfiHPBEVUEGbd6fBaugtSRxR7emtHVbCPueDqMyJ2l,0,0,Photos,,,,,Lifetime,1518,756,130,84,34,12,71,64,7,,,,,,,,
122151749834654483,61569634500241,"Juan365 Live Stream","Anong klaseng gamer ka, Juankada?  
Chill lang pero laging good vibes sa laro?, Competitive pero hindi nagpapadala sa init ng laro. 🤭
Or Responsible gamer na marunong mag-break at magpahinga — I-comment mo na yan at isama mo na rin ang game ID mo!

#juanababes #Juan365livestream #Juan365PH #JuanKada #Juan365",,0,"11/16/2025 05:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid05YYnfMA8PuriuGzTvHXNrpJWEucmpzGpGHF9GDwj5BbsZJsSzKsRGJLvjZYdhyHJl,0,0,Photos,,,,,Lifetime,2149,1034,146,82,47,17,91,74,7,10,,,,,,,
122151742502654483,61569634500241,"Juan365 Live Stream","Imagine this song playing… tapos si Juanababe sena yung nakasalubong mo
Juankada😍

Anong first reaction mo?

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #juan365","Imagine this song playing… tapos si Juanababe sena yung nakasalubong mo
Juankada😍

Anong first reaction mo?

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #juan365",26,"11/16/2025 03:00",uploaded,https://www.facebook.com/juan365livestream/videos/803451495854008/,1,0,Videos,,,,,Lifetime,1237,561,131,89,25,17,54,54,,,,,9508.748,9.395,0,0,0
1206726251326910,61569634500241,"Juan365 Live Stream","Juanababe Sena,Zell and Ashley","Live na kami Juankada! Tara, join the convo with @[61580361006776:2048:Juana Babe Sena] @[61580479407070:2048:Juana Babe Zell] and @[61580337497087:2048:Juana Babe Ashley] 🔥

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",7186,"11/15/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1206726251326910/,0,0,Live,,,,,Lifetime,9533,9889,5624,1107,3284,1233,777,773,,4,,,420793.92,56.429,0,0,
122151709382654483,61569634500241,"Juan365 Live Stream","Feeling bored? Laro muna sa Juan365 para ma-break ang monotony! Pero always remember: play responsibly para worry-free ang experience.

#juanababes #juan365livestream #juan365",,0,"11/15/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0R9KLGvCDo6UTGdzJiXggRP9FeZE62jn6mrvHBB9hjVcqJaVAHJeERpwvE2AUru6Cl,0,0,Photos,,,,,Lifetime,2753,1221,165,101,44,20,75,65,10,,,,,,,,
122151703478654483,61569634500241,"Juan365 Live Stream","Feeling bored? Laro muna sa Juan365 para ma-break ang monotony! Pero always remember: play responsibly para worry-free ang experience.

#juanababes #juan365livestream #juan365",,0,"11/15/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0RBq25aZ39NcVEqC32SNQCo4mQ8QD9j4rhM4Bb3Shrxy79a8o71wsHmgG5aHMBngTl,0,0,Photos,,,,,Lifetime,1524,778,147,91,40,16,44,37,7,,1,,,,,,
122151697388654483,61569634500241,"Juan365 Live Stream","Ready na ang Juankada! 🧡

Live kasama sina Juana Babe Zell , Juana Babe Ashley , Juana Babe Sena— November 16, 3:30–5:30 PM! 

Don’t miss the fun! 🎥🎉

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/15/2025 17:07",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0cWBTJNsSoopsGRFuJCcGXeNsDaw1exwLP7RcVuEwY6d48za7YE2QnTyjutep7dg3l,0,0,Photos,,,,,Lifetime,1824,823,172,112,39,21,54,49,5,,,,,,,,
122151673256654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉🥂
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/15/2025 07:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid026hVarMup3zkenet5GtsSaq6aavCmuVLT8bS1whmjZLygWyR3gUaj4wx4JthKVp3fl,0,0,Photos,,,,,Lifetime,1818,942,147,82,48,17,75,69,6,,,,,,,,
122151664814654483,61569634500241,"Juan365 Live Stream","What is love? Yung effortless charm ni Juanababe Abi habang sumasayaw ✨

Anong next trend gusto niyong gawin ni Abi? Drop your suggestions below.

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #juan365","What is love? Yung effortless charm ni Juanababe Abi habang sumasayaw ✨

Anong next trend gusto niyong gawin ni Abi? Drop your suggestions below.

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #juan365",19,"11/15/2025 04:31",N/A,https://www.facebook.com/reel/845318697895548/,1,0,Reels,,,,,Lifetime,985,660,131,93,25,13,56,56,,,,,6593.879,8.442,,0,0
122151660608654483,61569634500241,"Juan365 Live Stream","Mas masaya ang laro kapag enjoy ka pero responsable rin. Laro lang, pero smart!

#juanababes #juan365livestream #juan365",,0,"11/15/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0KskHBrSpDTTtkFCaAMss9zHmUuzrXFUBFgjD4jSrW9akNtMzEhYPozBiJ5ci5icgl,0,0,Photos,,,,,Lifetime,1995,1000,169,91,55,23,104,97,7,,,,,,,,
1565565358157196,61569634500241,"Juan365 Live Stream","Tara na, Juankada! Live ulit tayo","Tara na, Juankada! Live ulit tayo kasama si @[61580479407070:2048:Juana Babe Zell] at @[61580361006776:2048:Juana Babe Sena]! Kwentuhan tayo 😄🔥 #JuanActOfCareAtATime

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",7660,"11/14/2025 23:31",uploaded,https://www.facebook.com/juan365livestream/videos/1565565358157196/,0,0,Live,,,,,Lifetime,8861,8787,7389,2551,3320,1518,682,682,,,,,376312.796,54.286,0,0,
122151632282654483,61569634500241,"Juan365 Live Stream","Alamin ang hangganan mo, Juankada! 😎 Play responsibly.

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/14/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02SPW9QRXzB6FYdhUdeoTBKfDcSqHqqy2ksEhT66KgdFh6iBrtki862ckxKZSCZZGwl,0,0,Photos,,,,,Lifetime,1610,744,190,97,58,35,48,43,5,,,,,,,,
122151625622654483,61569634500241,"Juan365 Live Stream","Our family is growing — and we want you, Juankada! 🧡

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/14/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02Arr7R2EduhjtT7zNmKc8doY7hTciAdrg9na4FsyvJB8EufhxTUecVhG5i9eyF3Ppl,0,0,Photos,,,,,Lifetime,2250,1063,256,117,98,41,115,106,9,,,,,,,,
122151620108654483,61569634500241,"Juan365 Live Stream","See you at 3:30PM. EveryJuan is welcome!🤩
Join us and enjoy the stream with Juana Babe Zell  & Juana Babe Sena!👯‍♀️

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/14/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02CjHyyWKwd6w44ySQ3W6qPW1AWv9fChQVp8C14EAS9R9BztkGF3DuHQbeC3h1NEokl,0,0,Photos,,,,,Lifetime,1264,573,147,95,32,20,35,32,3,,,,,,,,
122151592148654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉🥂
Keep the fun alive, play with heart, and stay responsible! 💖🎮
#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/14/2025 07:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02pBPi38ir34kKxiUBUAbJMxoLD8t5X8BzRWUmq8dU2fjAZW1vwahYQeUKtcQY4J1Xl,0,0,Photos,,,,,Lifetime,2064,1064,145,84,42,19,78,54,24,,,,,,,,
122151584534654483,61569634500241,"Juan365 Live Stream","Register na at be part of the fun, Juankada! 🎉

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/14/2025 05:08",N/A,https://www.facebook.com/juan365livestream/posts/pfbid09QksZRdSLShQRBmh6XwefgL3C5X2JBsGt2JJXkVdLoP6ZDfEDoiAXjTKimWZ7VP1l,0,0,Photos,,,,,Lifetime,2101,1098,131,82,28,21,79,68,11,,,,,,,,
122151579422654483,61569634500241,"Juan365 Live Stream","Trap ON. Juanababes ON. Ready na ba kayo? 👀🔥 Share your version sa comments section Juankada! 

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365 #Juan365PH  #JuanKada","Trap ON. Juanababes ON. Ready na ba kayo? 👀🔥 Share your version sa comments section Juankada! 

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365 #Juan365PH  #JuanKada",24,"11/14/2025 04:01",N/A,https://www.facebook.com/reel/2255383391637162/,1,0,Reels,,,,,Lifetime,1395,714,136,97,23,16,89,89,,,,,13770.147,13.015,,0,0
122151574202654483,61569634500241,"Juan365 Live Stream","Laro, saya, panalo — all in Juan!🌟

#juanababes #juan365livestream #juan365 #TheResponsibleJuan",,0,"11/14/2025 02:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0b4dpta8xSoGZZis6JPfcEHPkXsVNnFeDDcKDu8hhC4hEBqoBS6Zd4FjJYsUZNZfil,0,0,Photos,,,,,Lifetime,1230,605,95,67,17,11,31,27,4,,,,,,,,
1898610107387199,61569634500241,"Juan365 Live Stream","Juana babe Ashley","Jump in sa livestream ko Juankada With your @[61580337497087:2048:Juana Babe Ashley]! Usap tayo, guys 😄💬

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",8207,"11/13/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1898610107387199/,0,0,Live,,,,,Lifetime,9872,9278,8497,1848,5055,1594,912,912,,,,,755637.139,105.876,0,0,
122151540146654483,61569634500241,"Juan365 Live Stream","TGIF! 😎

Friday na — pahinga, kwentuhan, at konting thrill 

You know where the fun starts, Juankada 😉

#juanababes #Juan365livestream  #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/13/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0qvjtkS1rzgtEKezX7buWVPC8Ew3KsfygpwfYckputpHmQiDiugiiE65D3NiKgWLXl,0,0,Photos,,,,,Lifetime,2103,974,178,107,55,16,84,74,10,,,,,,,,
122151531296654483,61569634500241,"Juan365 Live Stream","Countdown ON! ⏳ ABANGAN ang livestream kasama si Juana Babe Ashley — don’t blink, baka may ma-miss ka! 🫣

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/13/2025 19:07",N/A,https://www.facebook.com/juan365livestream/posts/pfbid023TynaP2n3Zc7Xzc9XPucpshfCVBoHzpQ6Gakb3Q9TGcwU65YH3PFbmzBLP7Uupprl,0,0,Photos,,,,,Lifetime,2093,953,195,121,45,29,87,79,8,,,,,,,,
122151492260654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉🥂
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/13/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02F6u4JsHyNGkCU12Lib3EEh2XFXSj1DXu84iFbjxR7yYFUWTGUiuas9ULpiaDf4Jyl,0,0,Photos,,,,,Lifetime,1770,828,143,81,44,18,92,66,26,,,,,,,,
122151487982654483,61569634500241,"Juan365 Live Stream","Don’t wait — exciting games await! ✨

👀Visit www.juan365.com today!

#juanababes #juan365livestream #Juan365PH",,0,"11/13/2025 05:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0253wAu2X1jKiXhJUkJtRUQ1z6hfu4E6HMmLP1q1DVwkVHdruMXWbcCvXR81ECoER8l,0,0,Photos,,,,,Lifetime,2090,898,175,115,41,19,74,54,5,15,,,,,,,
122151480314654483,61569634500241,"Juan365 Live Stream","Take it easy today, Juankada. Give yourself some love and rest!

#juanababes #juan365livestream #juan365 #TheResponsibleJuan",,0,"11/13/2025 03:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0DqQD9hFp1R3kj3em2fM5S1PqfyfHYL6jBxQLEG75v2VTwC3Rgipm3y72MmhqMFqLl,0,0,Photos,,,,,Lifetime,1152,592,126,79,30,17,22,21,1,,,,,,,,
2585976128441412,61569634500241,"Juan365 Live Stream","Juanababe Sena and Jam","LIVE na tayo mga Juankada! 🚀 Tara, samahan niyo kami ni@[61580395595183:2048:Juana Babe Jam]m and@[61580361006776:2048:Juana Babe Sena]a let’s make this stream epic!

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",7244,"11/12/2025 23:29",uploaded,https://www.facebook.com/juan365livestream/videos/2585976128441412/,0,0,Live,,,,,Lifetime,8727,7240,7145,1616,3469,2060,702,702,,,,,488405.215,76.648,0,0,
122151448700654483,61569634500241,"Juan365 Live Stream","Anong laman ng puso mo today? Hugot, saya, o tawa — lahat welcome dito sa JUAN FREEDOM WALL 💬

Comment mo na at baka ma-feature ka sa next livestream! 🎥

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/12/2025 22:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0qaD3M6V8d3U42KWhjSPRQrbSFhd7oxE315pp8s2uMiuUn27hQwycWsj5SaJ5qTq5l,0,0,Photos,,,,,Lifetime,2228,1061,198,101,75,22,96,90,6,,,,,,,,
122151441056654483,61569634500241,"Juan365 Live Stream","You’re on the right track, Juankada! And every step you take is bringing you closer to your goals. Keep pushing — your hard work is paying off!

#juanababes #juan365livestream #juan365 #AllInJuanSaSaya",,0,"11/12/2025 20:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02j9N4yxvPjhKzZCzSaGmcyqfWcRXMWLK45NLJVTF55Fr6n1u6Xm9f98idGzasvTpKl,0,0,Photos,,,,,Lifetime,1675,857,157,89,47,21,41,40,1,,,,,,,,
122151431156654483,61569634500241,"Juan365 Live Stream","Afternoon chill with your favorite Juanababes starts at 3:30 PM ☁️✨ 

Don’t miss the fun, join the LIVE Juankada.🤗

Juana Babe Sena | Juana Babe Jam

#juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/12/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02y6q5mNf2ecMK45rdsNNpqTGgL3W9sSsWafRpyq9kfAK1EBwQFKhZsARy8GQEE9Wtl,0,0,Photos,,,,,Lifetime,1754,898,132,90,32,10,42,36,6,,,,,,,,
122151400346654483,61569634500241,"Juan365 Live Stream","Congrats Juankada! 🤗
Keep it fun, keep it safe — play responsibly.🧡

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/12/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0CM8BJMNkkpBewzR79qQqzmaicutdGdmX8ZCKxPhHKrXvRpKyvgzzNupSVvhvB6B9l,0,0,Photos,,,,,Lifetime,2233,1205,186,110,58,18,96,78,18,,,,,,,,
122151395696654483,61569634500241,"Juan365 Live Stream","Feeling lucky today? 💸 Try mo na kay Juan365! Play responsibly, have fun, at i-enjoy ang bawat moment ng iyong game!

#juanababes #juan365livestream #juan365 #TheResponsibleJuan",,0,"11/12/2025 05:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02VXmvjupwTomNUB4hMRhBuofwT1MPWAPj2RChbNLuHLVYVkSeVGLHfQ6MM8C3EFxVl,0,0,Photos,,,,,Lifetime,1054,565,119,74,28,17,30,25,5,,,,,,,,
122151390440654483,61569634500241,"Juan365 Live Stream","Warning: too hot to handle 🔥 A little mystery, a lot of power ⚡️

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #Juan365","Warning: too hot to handle 🔥 A little mystery, a lot of power ⚡️

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #Juan365",23,"11/12/2025 03:31",N/A,https://www.facebook.com/reel/1381693703584475/,1,0,Reels,,,,,Lifetime,3643,1066,544,310,114,120,74,74,,,,,24442.275,8.782,,0,0
25272870839068486,61569634500241,"Juan365 Live Stream","Kapit lang mga sis! Stream na naman tayo","💄 Kapit lang mga sis! Stream na naman tayo — chikahan, tawan, at konting pa-slay lang 😉 wit@[61580479407070:2048:Juana Babe Zell]ll an@[61580337497087:2048:Juana Babe Ashley]ey ��

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",7555,"11/11/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/25272870839068486/,0,0,Live,,,,,Lifetime,10256,7732,7161,2033,3599,1529,922,922,,,,,589938.89,76.804,0,0,
