"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Seconds viewed","Average Seconds viewed","Total clicks","Other Clicks","Link Clicks","Matched Audience Targeting Consumption (Photo Click)","Approximate content monetization earnings","Negative feedback from users: Hide all","Negative feedback from users: Hide","Estimated earnings (USD)","Matched Audience Targeting Consumption (Video Click)"
122154805118762707,61572881214141,Juan365,"Sleep is life pero credits is love! 😍 Anong deserve mo, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/10/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02DsFf9Gi7UoBW66WLiWVGT2ECpDhJmgTHvzyWdXHZxVzBGChGseEnHPRBsAy4Yvb1l,0,0,Photos,,,,,Lifetime,92025,49198,2006,1227,691,88,,,2512,2227,3,282,1.17,5,4,
122154769310762707,61572881214141,Juan365,"Congratulations sa 30 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/10/2025 03:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02YF2yw7AhSSh5N6RFthGaaUPEEBJcDavEfoT6W9u7WL2ysLUCsJ8C6xNn681jkLCRl,0,0,Photos,,,,,Lifetime,138053,66591,1689,1034,576,79,,,5915,3929,4,1982,1.96,11,3,
122154744740762707,61572881214141,Juan365,"Round of 16, HERE WE GO! 🏆💪 

Isang laban para sa bayan, isang Pinay laban sa mundo—support all the way! 🇵🇭🙌

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"09/10/2025 00:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02K6Ch3ULvn5LrpAFQyeXXTtnemboUZAc15Hace1Wq9dCG23dFAUfgLoiJ4w2in5cwl,0,0,Photos,,,,,Lifetime,51991,27757,609,375,202,32,,,599,492,,107,0.6,2,1,
122154721808762707,61572881214141,Juan365,"Laro lang, walang kaba!  Sa Juan365, guaranteed safe & secure ka!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/09/2025 21:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02dGJFsd3dQEG4MDn38ZmSEE566GrxXompB5KzLxnbav41PzBpKsgBYMi2QeEmbkbsl,0,0,Photos,,,,,Lifetime,75393,39601,788,430,329,29,,,1718,1521,1,196,0.94,6,5,
122154685310762707,61572881214141,Juan365,"Anong favorite color mo, Juankada? Comment mo na yan, malay mo! 😉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/09/2025 16:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0brB1USPGhWXf2L3uSAGbYCQXyhirxWW8MkL4WGkQC7YYLG9w35NN9NcByzzci3d6l,0,0,Photos,,,,,Lifetime,78197,40555,2713,986,1563,164,,,2984,2667,,317,0.93,3,7,
122154618890762707,61572881214141,Juan365,"Control is the real flex. 💪🎮
Hindi kailangan ng lucky streak kung may tamang limit.
Si Juan, panalo dahil alam ang hangganan.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"09/09/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02yvScd6F4YM7tWSwpn4d5tprt4ovUwCwLmDeWLKfPefUekPHhNvMVhRTiQZDmFmMul,0,0,Photos,,,,,Lifetime,55740,31332,817,449,314,54,,,878,723,34,121,0.61,4,3,
122154584738762707,61572881214141,Juan365,"Step into the game and face the ultimate trickster!
Joker Ace is here — kaya mo ba siyang talunin?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Step into the game and face the ultimate trickster!
Joker Ace is here — kaya mo ba siyang talunin?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",22,"09/09/2025 03:00",uploaded,https://www.facebook.com/Juan365officialpage/videos/2246693152434502/,1,0,Videos,,,,,Lifetime,12220,12692,510,341,130,39,46664.43,4.504,275,275,,,0.04,,,0
122154551678762707,61572881214141,Juan365,"Triple nine, triple swerte! 🍀 Today’s your moment to shine!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/08/2025 23:21",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0XLwdof4N36snj5uxaaPZ8u3SaCpQkzHvjUMQ6dJBaYcLQ83UMaQk8cmqqN8a8bCDl,0,0,Photos,,,,,Lifetime,128921,64435,1771,1041,655,75,,,5160,4634,,526,1.94,13,2,
122154530060762707,61572881214141,Juan365,"Isa ka na ba sa nabigyan, Juankada? Comment 'G' at baka ikaw na ang susunod na mabigyan 😉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,"09/08/2025 21:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02fvPpSpcjAnSioQvy3vfSTaD5kYu9Pd3XC5pXr9hN8GRDGfvr9dvWwLz7xmyCTDMfl,0,0,Photos,,,,,Lifetime,85669,47858,1958,787,1082,89,,,2508,2305,,203,1.07,6,3,
122154496988762707,61572881214141,Juan365,"Boring? Not today! Juankada, let’s make it JUANtastic!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GForEveryJuan","Boring? Not today! Juankada, let’s make it JUANtastic!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GForEveryJuan",12,"09/08/2025 16:30",N/A,https://www.facebook.com/Juan365officialpage/videos/1564696444939879/,1,0,Videos,,,,,Lifetime,56516,38320,856,529,269,58,149023.982,3.107,818,551,267,,0.01,,,0
122154432752762707,61572881214141,Juan365,"3 wishes, 3x the thrill!
Comment 🧞‍♂️ kung handa ka na sa magic spins!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","3 wishes, 3x the thrill!
Comment 🧞‍♂️ kung handa ka na sa magic spins!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",22,"09/08/2025 07:00",uploaded,https://www.facebook.com/Juan365officialpage/videos/1777551979633665/,1,0,Videos,,,,,Lifetime,38858,39078,971,598,322,51,124816.082,3.522,729,728,1,,0.12,,,0
122154392222762707,61572881214141,Juan365,"Congratulations sa 20 lucky Juankada! Enjoy your 300 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/08/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0tmkg81wctHp72ndHnYZrqWejSBCPueGYZ9K9sHFR6vtrqxKQDKzyJ2hB2kTWD4UVl,0,0,Photos,,,,,Lifetime,121205,61635,1569,1078,435,56,,,4307,3312,6,989,1.85,10,6,
122154362828762707,61572881214141,Juan365,"Flex mo na 'yan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/08/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0BEgrqNF7yjiVQNATTdbYAA2dTUENRCAaSNztKARxajGhtxm3wKJYAjxJCPtxP23fl,0,0,Photos,,,,,Lifetime,57226,28559,1753,612,728,413,,,1058,924,14,120,0.6,1,1,
122154319604762707,61572881214141,Juan365,"Start strong, Juankada! Gawin nating extra rewarding ang Monday mo with cashback!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Start strong, Juankada! Gawin nating extra rewarding ang Monday mo with cashback!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",11,"09/07/2025 16:30",N/A,https://www.facebook.com/Juan365officialpage/videos/1685546168823515/,1,0,Videos,,,,,Lifetime,16415,16763,817,451,308,58,54648.77,4.1,594,592,2,,0,,,0
122154258728762707,61572881214141,Juan365,"Iba ang panalong kalmado. 🧊
Hindi kailangang kabahan o mapilit.
Enjoy lang, dahil ‘di sa gigil nasusukat ang saya. 🎯

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"09/07/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0247yukGCeEhmg6uJF43D99gTxhfzUhMwwimw4GRnyUi3w9zzqW2o7cddWP2mLZobVl,0,0,Photos,,,,,Lifetime,101399,51443,971,444,469,58,,,2371,2124,2,245,1.57,16,6,
122154228650762707,61572881214141,Juan365,"Try Jogo do Bicho!
Sama ang swerte at saya sa kakaibang laro na siguradong patok sa Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Try Jogo do Bicho!
Sama ang swerte at saya sa kakaibang laro na siguradong patok sa Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",33,"09/07/2025 04:01",N/A,https://www.facebook.com/Juan365officialpage/videos/2258853151220595/,1,0,Videos,,,,,Lifetime,9823,11911,446,314,105,27,36421.998,4.228,198,197,1,,0.03,,,0
122154194888762707,61572881214141,Juan365,"APP or Website, Saan ka naglalaro, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/07/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0ufJRMHcqXm9HRS9C2kwWMMYhBQeN82uPuYYHJsW6Wq1aB95nXwen8BLgHKDToKSl,0,0,Photos,,,,,Lifetime,71623,37739,826,475,304,47,,,1254,1068,8,178,1,8,5,
122154177044762707,61572881214141,Juan365,"JUANderful Victory! 🏆

Congratulations to our very own Alexandra Eala for bringing home the Guadalajara 125 Open Championship! 

You’ve shown the world that Filipinos are truly Number JUAN when it comes to passion, perseverance, and excellence. 
Mabuhay ka, Alex! The whole Juankada is proud of you! 
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanSports #JuanKada",,0,"09/06/2025 21:38",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid035sKyX7hLLNpxbCtntEQgurZViSAomaERDJrC9U5BDFXv8wNZM2cdwNWQWNmn3PL2l,0,0,Photos,,,,,Lifetime,53724,31459,683,396,267,20,,,546,460,41,45,0.63,5,3,
122154169976762707,61572881214141,Juan365,"Ay sino ho kayo?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/06/2025 20:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0cxVqwovXWMX4Xczk6uHrw3bJNE71yGXV7fcbVCL27v1X6caVSkvHssrvJ1ziHmgKl,0,0,Photos,,,,,Lifetime,54081,31574,549,315,202,32,,,785,660,2,123,0.71,2,3,
122154147242762707,61572881214141,Juan365,"Alin ang kaya mong i let go Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GForEveryJuan","Alin ang kaya mong i let go Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GForEveryJuan",12,"09/06/2025 16:30",uploaded,https://www.facebook.com/Juan365officialpage/videos/1488888842459274/,1,0,Videos,,,,,Lifetime,20184,19639,758,451,268,39,70228.66,4.235,596,595,1,,0.01,,,0
122154085118762707,61572881214141,Juan365,"PAALALA, Juankada! 📌
Safe ka lang sa official Juan365 channels.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert","PAALALA, Juankada! 📌
Safe ka lang sa official Juan365 channels.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert",10,"09/06/2025 07:01",N/A,https://www.facebook.com/Juan365officialpage/videos/1352200236614158/,1,0,Videos,,,,,Lifetime,12544,12229,564,381,135,48,41506.753,4.137,288,287,1,,0,,,0
122154059996762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 300 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 300 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"09/06/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/videos/805716842019095/,1,0,Videos,,,,,Lifetime,43150,38693,1382,858,467,57,134965.379,3.817,1552,1551,1,,0.01,,,0
122154021860762707,61572881214141,Juan365,"The rising tennis star from the Philippines has secured her spot in the Guadalajara Open Final!

Tuloy ang laban, Alex! 🇵🇭🙌

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"09/06/2025 00:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Rcwi5YfVo1jw4FDtU6pjXNSeqV3DcEYiK4KpoJzARgQBoBqePpFhvwDiNuH9k2uVl,0,0,Photos,,,,,Lifetime,42642,25126,394,267,80,47,,,299,223,,76,0.47,5,1,
122153976236762707,61572881214141,Juan365,"Ano ba ang tamang pag bigkas? 🤔 Comment mo nga, Juankada!
20 lucky Juankada ang may chance magkaroon ng total of 6,000 worth of free Juan365 credits! 🎉

Mechanics:
1️⃣ Follow Juan365 Official Page and Juan365 Cares 
2️⃣ Share this post
3️⃣ Comment your answer + User ID + screenshot na naka-follow ka sa Juan365 Official & Juan365 Cares at shinare mo itong post.
4️⃣ Tag 5 friends

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Ano ba ang tamang pag bigkas? 🤔 Comment mo nga, Juankada!
20 lucky Juankada ang may chance magkaroon ng total of 6,000 worth of free Juan365 credits! 🎉

Mechanics:
1️⃣ Follow @[61572881214141:2048:Juan365] Official Page and @[61579361702713:2048:Juan365 Cares] 
2️⃣ Share this post
3️⃣ Comment your answer + User ID + screenshot na naka-follow ka sa Juan365 Official & Juan365 Cares at shinare mo itong post.
4️⃣ Tag 5 friends

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",39,"09/05/2025 20:30",uploaded,https://www.facebook.com/Juan365officialpage/videos/1325400502534237/,1,0,Videos,,,,,Lifetime,34262,28665,1388,520,559,309,178425.357,5.884,917,916,1,,0.06,,,0
122153935478762707,61572881214141,Juan365,"Pasko na ba? 🎁 Anong nasa wishlist mo ngayong Ber months, Juankada? 

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/05/2025 16:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0e4bzDYK8cv3aewphwrpCCexi3vEMW19Ctu4XmN3nftBrD9i1UqPx3ERaj8EBUak7l,0,0,Photos,,,,,Lifetime,78365,41772,1375,629,692,54,,,1757,1553,2,202,1.12,9,4,
122153876318762707,61572881214141,Juan365,"Mas masaya ‘pag kontrolado.
Hindi kailangan isugal ang lahat—enjoy lang, chill lang. 🎰🧠
Play smart, play responsibly.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"09/05/2025 07:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02BPXqwKqbuWiXeKBZDWuWa99YjFPwAhUSbx3ef5HnCyHctCy9H3LyEzfq7z9ybq8kl,0,0,Photos,,,,,Lifetime,74619,41681,812,450,301,61,,,1599,1355,7,237,0.97,14,5,
122153848478762707,61572881214141,Juan365,"Flex mo nga, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Flex mo nga, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"09/05/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/videos/1206624064606703/,1,0,Videos,,,,,Lifetime,30165,28195,1294,694,511,89,82318.808,3.229,1205,1202,3,,0,,,0
122153813162762707,61572881214141,Juan365,"She’s unstoppable! 🚀

Umarangkada si Alex Eala papunta sa Semifinals ng Guadalajara Open! 🙌🎾

Let’s cheer her on, Juankada! 🇵🇭❤️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"09/05/2025 00:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid04ojcZFpmbdyeHX69EYDWipNcLYK9GyV9RQvoG5WAB48Vd9uHvfJThajmE4s9MrDcl,0,0,Photos,,,,,Lifetime,54803,31620,619,359,232,28,,,624,504,,120,0.72,2,2,
122153776364762707,61572881214141,Juan365,"Huh excuse me friend???

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Huh excuse me friend???

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"09/04/2025 20:30",N/A,https://www.facebook.com/Juan365officialpage/videos/3799772336834210/,1,0,Videos,,,,,Lifetime,25364,24929,644,408,182,54,60650.041,2.769,365,365,,,0,,,0
122153750216762707,61572881214141,Juan365,"Kung ano ang mascreenshot mo, ‘yun ang lalaruin mo!
Sige nga Juankada, i-comment ang SS niyo sa baba! 🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Kung ano ang mascreenshot mo, ‘yun ang lalaruin mo!
Sige nga Juankada, i-comment ang SS niyo sa baba! 🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",7,"09/04/2025 16:30",N/A,https://www.facebook.com/Juan365officialpage/videos/1234841778659099/,1,0,Videos,,,,,Lifetime,33905,28108,1467,648,742,77,117115.923,4.697,1868,1868,,,0,,,0
122153685272762707,61572881214141,Juan365,"Subukan ang Fa Cai Shen—dala ang swerte, saya, at kasaganahan sa bawat spin!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Subukan ang Fa Cai Shen—dala ang swerte, saya, at kasaganahan sa bawat spin!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",24,"09/04/2025 07:01",uploaded,https://www.facebook.com/Juan365officialpage/videos/3311863135629175/,1,0,Videos,,,,,Lifetime,12261,13369,596,379,170,47,49278.107,4.701,481,479,2,,0.04,,,0
122153614064762707,61572881214141,Juan365,"MATCH ON HOLD 🌧️🎾

Pansamantalang naantala ang laban ni Alex Eala sa Guadalajara Open matapos siyang makalamang ng 3-2 sa huling set. Umaasang muling sisigla ang panahon para maipagpatuloy ang aksyon!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuankSports",,0,"09/04/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02C6vXTNXHbYNo9muQJpRZEdHYFiycBrQSSedHum7dABLV6gWtXMK1N7KZgjYcxETBl,0,0,Photos,,,,,Lifetime,46629,25455,654,328,303,23,,,704,604,37,63,0.43,3,2,
122153586428762707,61572881214141,Juan365,"Lahat ba nakapag-generate na? Lapag nyo nga yung sa inyo?
What if gawing merch? 🤔💭

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/03/2025 20:23",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0qe2ZhYRYEhqeuhpA4msv4Yx65cncs52mGzeA1rrFWETW6natGuZ7htcxqMeMTrbjl,0,0,Photos,,,,,Lifetime,101132,52114,836,470,326,40,,,3348,2578,110,660,1.5,2,,
122153559764762707,61572881214141,Juan365,"touch mo naaa!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/03/2025 16:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02uCYUYoNJByxQy61fBiPGUkm7Lxy2fq68vZyQa3rQZM6CYMnub9MFnTSQd4tZ2ZCzl,0,0,Photos,,,,,Lifetime,117557,59288,1299,628,621,50,,,7231,3524,7,3700,1.88,10,5,
122153540702762707,61572881214141,Juan365,"🛠️ Heads up, Juankada!

Magkakaroon po tayo ng maintenance mamayang 4:00 AM.
Estimated downtime: 10–20 minutes lang — saglit lang ‘to!
Please plan your games and transaction accordingly. 🎮💸
Thanks for your understanding!

#Juan365 #MaintenanceUpdate #QuickFixOnly #TheResponsibleJuan #AllInJuanSaSaya",,0,"09/03/2025 12:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0ppdYzpWTAYMXpFxSWXb4B8NgQuPt6KTCG9Vm1nAYvEMWkAKTnmcUsF8Penprmmoxl,0,0,Photos,,,,,Lifetime,47859,26880,498,283,183,32,,,811,659,67,85,0.22,6,6,
122153499752762707,61572881214141,Juan365,"Be Alert, Juankada!
Click smart—Juan365 CSR at Juan365 Official Page lang ang legit.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert",,0,"09/03/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0278cGrL2GhkQZyxBQJ8MiprhrxZ7KiXMoUWK2hKKSdvnMcunBAUP934sB9JeyWyXRl,0,0,Photos,,,,,Lifetime,80331,44230,804,462,304,38,,,1368,1145,,223,1.2,10,3,
122153473172762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 300 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/03/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02yb7TsDexDotyCUwNFgvRyfvJgXaJdYpDpCVnFBNbFVKPqiafpypEv6et5Tz8cVLpl,0,0,Photos,,,,,Lifetime,133106,68965,1424,906,468,50,,,4379,3404,281,694,2.18,10,10,
122153441528762707,61572881214141,Juan365,"Andito na tayo sa 1.5M, Juankada! 🥳 Pero hindi tayo titigil dito… ROAD TO 2M na tayo!! Salamat sa walang sawang suporta🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/03/2025 00:09",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02M9EyjceNYBwxbwxAYvvvT9KdiS8Hd114JFf9fTExPb7U6hi8B1fBFDbdGQMUaSM1l,0,0,Photos,,,,,Lifetime,51585,28251,707,439,219,49,,,863,748,,115,0.78,11,3,
122153406290762707,61572881214141,Juan365,"Astig ng Pinay! 🇵🇭 

Alex Eala tuloy ang panalo, abante sa Round of 16 ng Guadalajara 125 Open! 🙌🎾

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"09/02/2025 20:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid07vv2dUvsm95gTzvfxMwsS1bz5vNU8f8rGhDZMfT3n4UGTHGBBWyv7Lraz4tS21d8l,0,0,Photos,,,,,Lifetime,79137,43117,649,400,219,30,,,1007,787,1,219,1.35,7,4,
122153378576762707,61572881214141,Juan365,"Manifesting mode on! ✨ Anong deserve mo, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/02/2025 16:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0nrPzaq4C6DQFEMXb9nRxJjZUZhcxehaLHjdzc28nzizLFmv6nHEqGjsvcm26MwRzl,0,0,Photos,,,,,Lifetime,89357,52633,1248,541,644,63,,,1906,1662,8,236,2.03,8,3,
122153322464762707,61572881214141,Juan365,"Huwag magpahuli — complete your KYC in 3 days para smooth ang  gaming experience!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Huwag magpahuli — complete your KYC in 3 days para smooth ang  gaming experience!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"09/02/2025 07:01",N/A,https://www.facebook.com/Juan365officialpage/videos/3285281324958081/,1,0,Videos,,,,,Lifetime,15642,16162,549,317,171,61,50423.179,4.05,237,235,2,,0,,,0
122153314826762707,61572881214141,Juan365,"🚧 GCASH SYSTEM MAINTENANCE ALERT! 🛠

Heads up, JUAN365 fam! 📣

Magkakaroon po ng GCash system maintenance ngayong araw, kaya temporary unavailable ang GCash transactions sa ating platform for 30 minutes.⏱️

Start Time: September 3, 2025 (Wednesday) 2:00 AM
End Time   : September 3, 2025 (Wednesday) 2:30 AM

Huwag mag-alala—balik normal agad ang serbisyo after nito. 💯
Thank you for your patience and patuloy na pagtangkilik sa JUAN365! 🎰🇵🇭

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"09/02/2025 06:15",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0cjW5wJYwMVxgiDBtLaThPFmHY3ADAqrnV7g1gTr8w4ZVdd2k3ppstBFzWvhCgg9l,0,0,Photos,,,,,Lifetime,83603,48106,534,330,188,16,,,1817,1482,150,185,0.39,11,5,
