"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Negative feedback from users: Hide all","Negative feedback from users: Hide","Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Approximate content monetization earnings","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Matched Audience Targeting Consumption (Video Click)"
122168977094762707,61572881214141,Juan365,"Swerte ka ba o strategic? O may super combo ka?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/30/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0M8NN9DWLYRrz67XDJ9JLGYjnGpwjhR9Vwi4gpBfHgBR26ifA581nQ5z3fcHhJh7ql,0,0,Photos,,,,,Lifetime,57356,31406,1007,549,387,71,2,3,1276,1062,188,26,0.54,,,,
122168970332762707,61572881214141,Juan365,"Ngayong November 30, ipinagdiriwang nating mga Pilipino ang ""Bonifacio Day"". 🇵🇭

Sa Araw ni Bonifacio, alalahanin natin ang kabayanihan at panawagan niya sa pagkakaisa. Gamitin natin ang aral ng Katipunan—ang pag-ibig sa bayan at ang tapang na ipaglaban ang kalayaan. 

Mabuhay ang dakilang Anak ng Bayan!

#Juan365Cares #JuanKada #BonifacioDay",,0,"11/29/2025 22:49",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0e3d2eBoMwqPkRYTXPNAghvhLQkgERahD3PpNPcLJZGxStuq7HPkDACSvCNpK7H3Hl,0,1,Photos,,,,,Lifetime,32043,18974,278,204,42,32,1,,266,198,68,,0,,,,
122168966510762707,61572881214141,Juan365,"Join the hype with JuanSports!
From epic games to all the latest sports news, follow us today! 🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"11/29/2025 22:07",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0EftTwWAF1982TcfxbcrvNjt6Gux2XN4RsYoffZgzy8NhLRa2mC7CEveDKmN1N7n9l,0,1,Photos,,,,,Lifetime,28415,16985,232,143,65,24,2,1,367,299,67,1,0,,,,
122168956052762707,61572881214141,Juan365,"Mood check, Juankada! Ano’ng feels mo today?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Mood check, Juankada! Ano’ng feels mo today?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",15,"11/29/2025 20:01",N/A,https://www.facebook.com/reel/1485624136071438/,1,0,Videos,,,,,Lifetime,61487,53741,868,493,273,102,,,886,669,,217,0.08,131703.183,2.328,0,
122168934104762707,61572881214141,Juan365,"Countdown starts NOW — 25 days before Christmas! 🎄✨ Sino ang excited? Kasi kami, super! 😍

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/29/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid031eNRKmTwqmBafrvFWKxXEFMN8arwZ3kxvdGJ78xCqyx2GBwjVmhyudugvVZvATvYl,0,0,Photos,,,,,Lifetime,109892,71806,1494,1101,275,118,1,1,1036,801,197,38,2.09,,,,
122168886122762707,61572881214141,Juan365,"Kasali ka na ba sa Surpresa ni Juan? Comment mo nman kung ano gusto mo mapanalunan 🤩

Kung hindi pa… hala, baka ikaw na ang next LUCKY JUAN na mag uuwi ng Mas Pinaganda, Mas Pina-Excite, Mas Pinaraming pa-premyo ni Juan! 🥳

Wag magpahuli—join na at maging parte ng saya at tsansa na manalo ng ultimate surprises! 🚀🎁

#Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaniJuanVer2",,0,"11/29/2025 07:08",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0ZceguJufVU68L2ePaaobsyAHZUXoFzRm5RibysnFSQyecajf7z3VtbymSsLQkD8Zl,0,0,Photos,,,,,Lifetime,69857,39766,1361,641,515,205,4,1,1765,1437,164,164,0.7,,,,
122168840462762707,61572881214141,Juan365,"Kung ready ka sa thrill, we’re ready for you! Play our top games today — let’s GOOO, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Kung ready ka sa thrill, we’re ready for you! Play our top games today — let’s GOOO, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"11/29/2025 00:00",N/A,https://www.facebook.com/reel/1379681457100578/,1,0,Videos,,,,,Lifetime,21195,16062,809,441,252,116,,,1023,739,,284,0.05,70230.274,4.144,0,
122168825738762707,61572881214141,Juan365,"Huwag palampasin ang saya—join na sa JuanSports at i-share ang post na ito!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/28/2025 22:11",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0vedueYh89UCpYLZso3WmR6hWoRhXBDrSXWE4iQ33qgBqyJVjk8M9PEYBTFCAeyrkl,0,1,Photos,,,,,Lifetime,25624,14207,276,160,65,51,1,,194,153,40,1,0,,,,
122168810672762707,61572881214141,Juan365,"This week’s highlight! 😎
Criselda Alvarez joins the Juan365 family — stay tuned for fun and surprises!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada","This week’s highlight! 😎
Criselda Alvarez joins the Juan365 family — stay tuned for fun and surprises!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",34,"11/28/2025 20:01",N/A,https://www.facebook.com/reel/1375974174082991/,1,0,Videos,,,,,Lifetime,37708,32076,699,498,108,93,,,204,204,,,0.04,142339.63,4.037,0,
122168724134762707,61572881214141,Juan365,"Uy, organic encounter ba ’to? Napadaan ako sa feed mo… ibig sabihin, sign na ’yan. Download the app na.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/28/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0BGSFq5biWaWDcAYKgWsx2SSMt4qd6ZUwkDAVgBZP1MWyiwz1kX4x4mUpA5VYhYzrl,0,0,Photos,,,,,Lifetime,61974,34357,992,489,410,93,5,4,1414,1099,281,34,0.65,,,,
122168667122762707,61572881214141,Juan365,"Comment your wins and flex your Juankada luck!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/28/2025 05:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0G6n7VL1Bdvd5c4N5u8SHevbpjc9XeojCS3DixkTRuiwtLbsrLBi7Sj8zurnBavuXl,0,0,Photos,,,,,Lifetime,31849,17612,846,358,216,272,1,,887,745,72,70,0.33,,,,
122168651204762707,61572881214141,Juan365,"Juankada, dito tayo! Kung saya ang usapan, All in Juan tayo d’yan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/28/2025 02:45",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02W5Z3xiFrRJZan8GXvq7L6D8Y5HWACVFGTcbwoX9BQC5shZweQpE8koo55j1hBBGYl,0,0,Photos,,,,,Lifetime,47986,26675,718,451,183,84,6,1,933,779,153,1,0.52,,,,
122168640176762707,61572881214141,Juan365,,,0,"11/28/2025 00:57",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0yFTRJRytE9s1ANP3jCNwJqRc4BdRsELcdxGhzX7UfTbUNd8jMepiFGdAhd6JKFpXl,0,1,Live,,,,,Lifetime,,6585,214,187,27,0,,,461,460,,1,0,,,,
122168633702762707,61572881214141,Juan365,"JUANKADA 1 WEEK NA LANG!🚨

Kung hindi ka pa nakakasali, don’t worry — hindi pa huli! Kaya tara na, join na at maging parte ng surpresa!

Ano ang gusto mong mapanalunan? Comment in the comment section.

#Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaniJuanVer2","JUANKADA 1 WEEK NA LANG!🚨

Kung hindi ka pa nakakasali, don’t worry — hindi pa huli! Kaya tara na, join na at maging parte ng surpresa!

Ano ang gusto mong mapanalunan? Comment in the comment section.

#Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaniJuanVer2",8,"11/28/2025 00:00",N/A,https://www.facebook.com/reel/714314687940518/,0,0,Videos,,,,,Lifetime,9034,8404,861,467,238,156,,,266,255,,11,0,46844.245,5.108,0,
122168602868762707,61572881214141,Juan365,"4 Fridays left, Juankada! Pero si Juan, wala nang hintayan — puro pa-surpresa agad!

How To Join:
1️⃣ Like & Follow JuanSports  ( https://www.facebook.com/JuanSportsOfficial )
2️⃣ Share this post ( https://www.facebook.com/share/p/17DN8Ma54a/ ) and mention Juan365  and JuanSports as your caption and don’t forget to use #Juan365  #AllInJuanSaSaya 
3️⃣ Comment your Juan365 User ID below at i-attach ang screenshot bilang proof na nagawa mo ang steps (Like + Follow + Share)

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/27/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid033QNaJJ2Yn5AFcoQZzohVopYSvpJCQ27zxam1y3KaisbA1mtuve1YBpayDe6KzWgwl,0,0,Photos,,,,,Lifetime,103312,65327,1374,830,332,212,3,,1216,1011,197,8,1.74,,,,
122168576612762707,61572881214141,Juan365,"Huwag palampasin ang excitement! 
Register na sa Juan365 at experience the thrill!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH  #AllInJuanSaSaya  #JuanKada","Huwag palampasin ang excitement! 
Register na sa Juan365 at experience the thrill!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH  #AllInJuanSaSaya  #JuanKada",11,"11/27/2025 16:00",N/A,https://www.facebook.com/reel/3315997925221236/,1,0,Videos,,,,,Lifetime,11413,7844,593,352,161,80,,,246,246,,,0.02,41768.279,4.626,0,
122168484860762707,61572881214141,Juan365,"Mag-register na at simulan ang saya kasama ang Juankada! 🎮 Enjoy the game, pero tandaan, always play responsibly! ✅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/27/2025 02:52",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Xw1x7MpFNSWpJMTCayTGSoj4B8WH4fwWXVkQbFNjmxkg4MjrN3C8wciuFZhNCtZ5l,0,0,Photos,,,,,Lifetime,42946,27407,594,327,186,81,3,,597,472,123,2,0.32,,,,
122168459450762707,61572881214141,Juan365,"Congratulations, Juankada Loisa Andalio-Alonte! 🧡💍

Isang bagong kabanata na puno ng pagmamahal at Juan-derful moments ang naghihintay ✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/26/2025 23:34",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid031fnnjdv7kKNdoZ5LFpmfvsbcYY73R1Dx1HBgFzFCmJXcjoscHSu4JdcK87cb6Tqel,0,0,Photos,,,,,Lifetime,111865,63932,1450,1051,278,121,4,,2388,1798,397,193,1.06,,,,
122168440058762707,61572881214141,Juan365,"Oras na para maging part ng next big surprise!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/26/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Pk4aHxUPtZsSavdab24AMGScxVPpJcSHt1sdmtv611psscfd3SXLHQ76ivT3JV1ul,0,0,Photos,,,,,Lifetime,38144,21528,1009,480,464,65,1,1,1141,984,157,,0.08,,,,
122168418116762707,61572881214141,Juan365,"Dalhin mo ang all-in Juan vibes saan ka man! Download the app na!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/26/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02sqoaR9UzWq2tehdSKNTb6i5K1xcSfsTYMzUAYW5eyrThsUFvencZHco62JHSdT2al,0,0,Photos,,,,,Lifetime,30616,13950,550,336,112,102,,2,477,245,158,74,0.22,,,,
122168352764762707,61572881214141,Juan365,"Oo heto na—kumapit ka, Juankada…

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/26/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02QshMtYAnQgE4NNu6e5CkVFDP3ht3kaNo999vromc3tJFEVV8z94AA9jQMws3a8J1l,0,0,Photos,,,,,Lifetime,42824,24308,852,463,266,123,3,2,832,679,139,14,0.43,,,,
122168336366762707,61572881214141,Juan365,"Join the hype with JuanSports! Kung saan lahat ng sports all in Juan!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"11/26/2025 01:43",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Lds9EKXAEoFLSNZ6HtBDBK6Yq6kR1mWHiza9tc22e7bMpzkfE7dPWGjiGvHAUiyWl,0,1,Photos,,,,,Lifetime,17533,10547,171,135,24,12,3,,126,67,16,43,0,,,,
122168322740762707,61572881214141,Juan365,"Your All in Juan Gaming Destination — one stop, all fun!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/26/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0SNdQdrCSyqqUcNa7gP5FsU6JAfMq8QUrMR3shFt7FfSnoMjbrABLfUWBdUpi8Cykl,0,0,Photos,,,,,Lifetime,32664,18297,506,337,125,44,7,1,643,521,122,,0.33,,,,
122168321150762707,61572881214141,Juan365,,,0,"11/25/2025 23:45",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02CmhDDnjUr2QNRSK75K7uPZdM2QexQnvkueXhbYWzrJ5KnKKtBW3DAgcaHXASvw8Sl,0,1,Live,,,,,Lifetime,,6878,200,167,33,0,,,655,655,,,0,,,,
122168300204762707,61572881214141,Juan365,"Comment lang, may chance ka nang manalo ng extra rewards!

Paano sumali?
1️⃣ I-comment ang User ID mo + sagot sa tanong na: “Bakit ikaw ang deserve maging Lucky Juankada Commenter?”
2️⃣ Like and follow our official Facebook Page (Juan365)
3️⃣ I-share mo ’tong post

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/25/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02vAExedZZLhGMCWCavEXfhqQUa4avThvMwXCKDD3T31ouAkAJ5gBxuJikCSNwPHM7l,0,0,Photos,,,,,Lifetime,45440,25055,1288,599,454,235,,4,1429,1183,246,,0.44,,,,
122168264420762707,61572881214141,Juan365,"Safe, legit, at all-in fun! Yan ang Juan365 vibes mo, Juankada — game na game ka sa saya, worry-free pa!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/25/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid034D1GkqJKC6sDN1z2hi9qLqPCCpyf82on8pity7Cx6km3VNYBh7qKong8JpPf4k2jl,0,0,Photos,,,,,Lifetime,30993,17153,679,296,174,209,4,1,706,477,139,90,0.32,,,,
122168193248762707,61572881214141,Juan365,"A super bonggang Surpresa ni Juan is on the way! Maagang pamasko is here, with our Newest Juankada Criselda Alvarez! Celebrate the season with Juan365 — All in Juan sa Saya!

Click here for the Full Mechanics: https://www.facebook.com/share/r/1Bpt4t2Twg/
  
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","A super bonggang Surpresa ni Juan is on the way! Maagang pamasko is here, with our Newest Juankada @[100057152002418:2048:Criselda Alvarez]! Celebrate the season with Juan365 — All in Juan sa Saya!

Click here for the Full Mechanics: https://www.facebook.com/share/r/1Bpt4t2Twg/
  
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",47,"11/25/2025 04:00",N/A,https://www.facebook.com/reel/767772532983788/,1,0,Videos,,,,,Lifetime,463720,230200,62470,49044,9358,4068,,,743,740,,3,5.51,5373455.302,14.043,0,
122168183678762707,61572881214141,Juan365,"Join the hype with JuanSports!
From epic games to all the latest sports news, follow us today! 🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"11/25/2025 02:22",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid032zTPTujuTzo1mKZXMnoHbtzcavX8TeV6aWDwNexmb4NkKJ9aE8Yf7iTJCip6zQi9l,0,1,Photos,,,,,Lifetime,37927,21342,196,129,53,14,3,1,417,330,87,,0,,,,
122168166704762707,61572881214141,Juan365,"Level up your playtime! Try these 759 Gaming faves, Juankada—dito lang sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Level up your playtime! Try these 759 Gaming faves, Juankada—dito lang sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"11/25/2025 00:00",N/A,https://www.facebook.com/reel/1918814288981976/,1,0,Videos,,,,,Lifetime,17645,10812,483,278,132,73,,,747,320,,427,0.02,58757.398,4.156,0,
122168164760762707,61572881214141,Juan365,,,0,"11/24/2025 23:35",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid022oeN34vNz9Jzo62AGxQ6TpeDrFMPde2D95puLBcwfpXJoDcGu9M4W6YYSBgUJuRzl,0,1,Live,,,,,Lifetime,,8602,232,180,52,0,,,692,692,,,0,,,,
122168141114762707,61572881214141,Juan365,"Manifesting hard… sana all may iPhone 17 Pro Max.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/24/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0MHyoGHZc5a4yQVx8dVZiscrkBQVjz1L7UuX6Y3XsrZMTR9xTVGELKF4sZ52iNCbyl,0,0,Photos,,,,,Lifetime,70810,39762,1700,780,618,302,2,2,1682,1392,261,29,0.65,,,,
122168096294762707,61572881214141,Juan365,"Sama ka na sa saya – kasi dito sa Juan365 pwedeng ibang level ang swerte mo!
Ready ka na? Join us now!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/24/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02BmGPz8JxL4Kx2ASa8268bbjQM3rphqxvaqjMx8g8rzbriDThTrPznqcc8RomroKkl,0,0,Photos,,,,,Lifetime,20683,11434,483,255,145,83,,3,420,332,64,24,0.19,,,,
122167997180762707,61572881214141,Juan365,"It’s official! 🤝 Welcome to the Juan365 fam, Criselda Alvarez!
All set and ready with our newest ambassador — let’s make every play legendary!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #CriseldaAlvarez","It’s official! 🤝 Welcome to the Juan365 fam, @[100057152002418:2048:Criselda Alvarez]!
All set and ready with our newest ambassador — let’s make every play legendary!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #CriseldaAlvarez",62,"11/24/2025 02:11",mixed,https://www.facebook.com/reel/819915094014124/,1,0,Videos,,,,,Lifetime,326445,287832,3182,2744,222,216,,,2447,2268,,102,0.44,3105530.308,9.957,0,77
122167967582762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"11/24/2025 00:00",N/A,https://www.facebook.com/reel/1166657278390416/,1,0,Videos,,,,,Lifetime,24325,20687,826,552,190,84,,,559,559,,,0.01,74177.168,3.685,0,
122167966982762707,61572881214141,Juan365,,,0,"11/23/2025 23:53",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid01E23LFbdWtomMpguwfKcrv59YYaKAMMg8RihTwQqjbzx1yGEredUa31GSpLp81Gdl,0,1,Live,,,,,Lifetime,,9417,309,230,79,0,,,1270,1270,,,0,,,,
122167933352762707,61572881214141,Juan365,"Catch the dragon! 🐉 Play Fortune Dragon now and grab all the fun waiting for you, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/23/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02tsDNfQ4PYkLvrTvJmGSHESkuEYiEYSrPULULoByD3AMXXxaKdTsqMVFsYxMohAnpl,0,0,Photos,,,,,Lifetime,39825,20848,776,343,233,200,1,2,1006,827,137,42,0.38,,,,
122167928486762707,61572881214141,Juan365,"Congratulations, Juankada Michael! 📱✨ Our Supresa ni Juan iPhone 17 winner! Sumali na rin kayo — Malay mo, ikaw na ang next winner! Dahil sa Juan365, All in Juan sa saya! 

Check the comment section Juankada! 🤭

#Juan365 #AllInJuanSaSaya  #SurpresaNiJuan",,0,"11/23/2025 19:03",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02983ZM24Ffe2gLH2nZUe83FQuxJEudG5UbMFU64WwsBwYshqc9UoBvdyXXHhby1Vml,0,0,Text,,,,,Lifetime,,8164,313,226,87,0,,,647,647,,,0,,,,
122167879526762707,61572881214141,Juan365,"Claim mo na, Juankada — hindi ‘to paasa.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Claim mo na, Juankada — hindi ‘to paasa.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"11/23/2025 16:00",N/A,https://www.facebook.com/reel/1777555179570591/,1,0,Videos,,,,,Lifetime,24316,21031,707,386,219,102,,,347,347,,,0.01,56029.413,2.613,0,
122167793528762707,61572881214141,Juan365,"Meet our newest Juankada — Criselda Alvarez!  Get ready for surprises, fun, and all-in Juan excitement!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Meet our newest Juankada — @[100057152002418:2048:Criselda Alvarez]!  Get ready for surprises, fun, and all-in Juan excitement!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",19,"11/23/2025 02:01",N/A,https://www.facebook.com/reel/743688911323179/,1,0,Videos,,,,,Lifetime,45913,58978,1503,1132,197,174,,,786,786,,,0.04,629960.074,9.382,0,
122167781072762707,61572881214141,Juan365,,,0,"11/23/2025 00:23",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid023Zf3Jk5Z8463rFbcpgXtEk5PsUXgrvQ56QrCELMBNEk5dxTyBTa9XduBDXv6n4qtl,0,1,Live,,,,,Lifetime,,8129,254,222,32,0,,,581,581,,,0,,,,
122167778042762707,61572881214141,Juan365,"Counting days till 13th month be like… ⏰💵

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/23/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02Wjn1weQyMBKvtFLwocfkU2ZJMz5rA4Jqchhg5cyZJYKZuJdbFvDuHYpN33hqwgAhl,0,0,Photos,,,,,Lifetime,66598,36783,1137,545,375,217,5,1,1629,1261,306,62,0.6,,,,
122167767872762707,61572881214141,Juan365,"Don’t miss a beat! Follow JuanSports for epic sports action, hype moments, and all the latest updates!

 #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"11/22/2025 22:27",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Vh4GaBgScHACv93SMnJSycMXzNapxDfuBoteuzAQjCNbFTV5VWWV1iQvGMC77zRil,0,1,Photos,,,,,Lifetime,39698,22850,206,139,47,20,1,,369,272,97,,0,,,,
122167750724762707,61572881214141,Juan365,"Make me whole naman oh 😩👉👈
Baka ikaw lang ang makakabuo sa’kin, Juankada.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/22/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0WjEQVrYG91ot8gKeCSfRvYUqLbZhvVP77mBtEj7GAvzrMWHGqy6wH6rj7b8j7duTl,0,0,Photos,,,,,Lifetime,83655,44592,1503,748,604,151,12,5,2861,2392,465,4,0.73,,,,
122167735892762707,61572881214141,Juan365,"Kilalanin natin si Tatay Leo, ang isa nating beneficiary ng Juan365 Cares na nakipag-KwentuJuan sa atin. 
Tunghayan natin ang kwentong-laban niya at sama-sama nating subaybayan ang kanyang istorya. 🙏

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/22/2025 17:35",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Ypg2BDoeV8LEdV64P1638ZdBiJBMNcu8w6TU8ayibTBJjRD2dxqDbW74Dx23pWEWl,0,1,Videos,,,,,Lifetime,,4764,193,148,45,0,,,70,69,,1,0,,,,
122167725386762707,61572881214141,Juan365,"Ready ka na ba? Baka ikaw ang tamaan ng swerte today! ⚡

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/22/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02GVvuB57F241EcLZJurSwKPZpAJGFGF68i2mjmT48T8EUNrmSkG7VrMaaqCby9W3Cl,0,0,Photos,,,,,Lifetime,51658,27645,1154,586,380,188,8,4,2043,1299,292,452,0.48,,,,
122167613804762707,61572881214141,Juan365,,,0,"11/22/2025 00:07",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02NGLBKe79gsypoBnoxAqX3QZNA3iZKbKk97qW3AtgBja8karDZY5cnPcLbZVWikMkl,0,1,Live,,,,,Lifetime,,9156,311,241,70,0,,,681,681,,,0,,,,
